Headline,Body ID,Stance
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,2020,unrelated
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",1095,discuss
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,1818,agree
ISIS Seemingly Beheaded American Journalist James Wright Foley,11,unrelated
Two blokes dared to eat 20-year-old burger for charity,559,discuss
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",1805,unrelated
"Tim Cook Reportedly Showers with Apple Watch, Suggesting It’s Waterproof",1985,unrelated
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",730,discuss
Comcast Says You Can Keep Your Tor,662,unrelated
$YUM Serving Up #Marijuana & Fried Chicken,1873,unrelated
ISIL Beheads American Photojournalist in Iraq,2114,unrelated
Macklemore Gets Twitter-Trolled with the #MacklemoreJoinedISIS,1281,agree
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,2524,discuss
Islamic State flying three jets in Syria: monitor,487,unrelated
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,1673,unrelated
"Unhappy Customer: Comcast Told My Employer About Complaint, Got Me Fired",2434,unrelated
Meet the 17-Year-Old Who Made $72 Million During His High-School Lunch Breaks,2252,unrelated
VIDEO: Son Stuns Parents By Paying Off Their Mortgage As Christmas Surprise,1567,agree
Michael Brown shooting audio caught on tape?,32,discuss
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",344,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,155,unrelated
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1239,unrelated
"RCMP release security footage of Michael Zehaf Bibeau during attack, say he shot soldier in back",1458,unrelated
Missing American journalist reportedly beheaded by Islamic State ,1720,unrelated
Incredible Video Shows A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan,2177,unrelated
White House Fence Jumper Pushed Past Female Guard,843,discuss
"No, there aren’t any Ebola cases in Iraq",225,unrelated
Hunt for 'cruel' owner who abandoned dog at train station,1198,unrelated
"Michael Zehaf-Bibeau, slain Ottawa shooter, had criminal record in Quebec, B.C.",2134,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1744,discuss
"Why the Gold Apple Watch Edition Must Cost $10,000",168,agree
Rumor Fatigue Sets In at False Alarms of Castro’s Death,1439,unrelated
Media outlets identify 'Jihadi John',2165,discuss
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,1931,disagree
Isilkulskom student has gained superhero powers after shock,308,unrelated
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,2448,discuss
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,1549,unrelated
Mechanical polar bear ‘threatened with ASBO for singing Christmas songs’,2299,unrelated
'Spiderman' squished: Perth experts debunk spider burrowing claims,1422,unrelated
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",1744,unrelated
New Audio Allegedly Captures Moment Michael Brown Was Shot,195,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,2293,discuss
"Kayla Jean Mueller, U.S. hostage, killed in Jordan airstrike, ISIS claims",1769,unrelated
Seven girls as young as 13 become pregnant on a school trip,1667,discuss
"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",666,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,1435,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",478,unrelated
Street Artist BANKSY Arrested? Again?,1020,unrelated
"In New York City, Marijuana May Mean Ticket, Not Arrest",269,unrelated
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,2471,discuss
"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",1843,unrelated
"Sorry, KFC isn't going to be selling weed in Colorado restaurants",1873,unrelated
Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,22,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,693,unrelated
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,1063,discuss
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",826,unrelated
Staff Reporter,1132,discuss
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,2459,unrelated
Missing Mexico students not among 28 bodies found in mass grave,1419,unrelated
"PGA Tour Pro Claims Tiger Woods Is Currently Suspended For PEDs, Compares Him To Lance Armstrong",1175,unrelated
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",2060,agree
IS militant 'Jihadi John' named as Mohammed Emwazi from London,2328,unrelated
"Feminist Aborts Baby For Being A Boy, Shocked People Don’t Approve",1494,agree
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1210,unrelated
20 year old burger? McDonald's burger purchased in 1995 hasn't aged a bit,2197,unrelated
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",1949,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",964,unrelated
This Is a Truly Horrifying Story About a Spider,1883,agree
"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",1273,unrelated
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1549,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,1093,discuss
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",984,unrelated
PGA Spokesman and Tiger Woods' Agent Deny Drug Suspension Allegations,1718,agree
"New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud",1184,agree
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1602,discuss
Isis claims to behead US journalist,524,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,45,unrelated
Islamic State claims it executed American photojournalist James Foley,1009,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,767,disagree
Islamist terrorists Jabhat Ansar al-Deen tweet picture of Texas plumber’s truck fitted with anti-aircraft gun in Syria,1213,unrelated
Batmobile wasn't stolen: Cops,1939,unrelated
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1385,unrelated
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,2202,discuss
Street Artist BANKSY Arrested? Again?,974,discuss
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,2055,discuss
Pentagon: death of al Shabaab leader in U.S. strike would be major blow,60,unrelated
Apple Watch to reportedly offer 'Power Reserve' to help extend battery life,425,unrelated
Has this Argentine woman fallen victim to a cruel online hoax? Adult video claiming to show teacher having sex with pupil isn't all it seems,795,discuss
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,2283,agree
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1338,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,816,unrelated
N Korean leader misses annual ritual; sister ‘takes over duties’,689,discuss
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",1547,unrelated
Not coming to a store near you: The pumpkin spice condom,1988,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1948,discuss
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,950,unrelated
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,1565,unrelated
"Apple Watch Stainless Steel variant reportedly priced at $500, $4,000 for the gold variant",831,unrelated
Wife and child of Islamic State leader Baghdadi held in Lebanon,254,unrelated
Hero soldier Nathan Cirillo killed by convicted criminal Michael Zehaf-Bibeau,2087,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,1540,discuss
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",2307,unrelated
Reports say North Korea's Kim insists on being the only Jong Un,979,unrelated
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,2492,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,75,discuss
Isis video claims to show beheading of British hostage David Haines,2306,discuss
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1541,unrelated
"Despite ceasefire announcement, new Boko Haram attacks reported",1603,unrelated
Michael Zehaf-Bibeau ID’d as Canadian Shooting Suspect in Ottawa,2214,agree
Jordan king cites Clint Eastwood in revenge vow,254,unrelated
Meteorite strike in Nicaragua puzzles experts,961,agree
Paul Rudd Is Not the Viral Video Hero Who Tackled a Gay Basher in Dallas,1000,unrelated
BREAKING NEWS: Baseball star Jose Canseco hurt in accidental shooting,2230,unrelated
"No, Pumpkin Spice Condoms Are Not A Real Thing",2354,agree
Someone painted a graffiti dick on a $2.5 million car,2235,unrelated
ISIS leader ‘killed’ in US airstrikes,220,unrelated
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,220,unrelated
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",1347,unrelated
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,2249,agree
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,298,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,350,unrelated
"No, there aren’t any Ebola cases in Iraq",2180,agree
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",2421,discuss
Report: Christian Bale Drops Out Of Steve Jobs Biopic,35,unrelated
Mexico prosecutor: Students not in 1st mass graves,61,unrelated
6 Islamist militants killed in US attack in Somalia,1009,unrelated
"Spider burrowed into appendix scar, crawled through WA man's body",1797,disagree
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",1010,unrelated
"That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It’s Almost Definitely Fake",1877,unrelated
Jihadi John: Mohammed Emwazi named as masked man behind ISIS beheadings,2125,unrelated
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",2156,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,2171,unrelated
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,2247,discuss
This Is What The Sun Baby From ‘Teletubbies’ Looks Like Now,2227,agree
"North Korean leader Kim Jong Un had ankle surgery, report says",1267,unrelated
Lebanon detains wife and son of Al-Baghdadi,170,unrelated
ISIS launch SCORPION BOMBS to spread panic in Iraq,922,unrelated
"Analyst: Apple Watch Edition Could Cost $5,000",1700,discuss
Texas City plumber's truck ends up in Syrian war,1786,unrelated
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,2391,unrelated
Boko Haram ceasefire ignored as violence flares in Borno state,34,unrelated
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,10,unrelated
Was The Batmobile Stolen In Detroit?,1790,unrelated
'There is no limit to their depravity' Islamic State FEED mother her own SON,1198,unrelated
Mexican cartel leader kills self; bodies in grave not missing students,61,unrelated
Bali Awry,730,unrelated
Does Vogue's New Office Have a Rat Infestation?,30,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,115,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,1873,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,2453,unrelated
Man chops off own penis after being dumped by his girlfriend,812,unrelated
Saudi cleric issues fatwa against building snowmen,2456,agree
REPORT: Alleged New Audio of Michael Brown Shooting,2434,discuss
Media outlets identify 'Jihadi John',2328,unrelated
Report: Christian Bale Will Play Steve Jobs,1368,unrelated
Pumpkin Spice condoms? Don't fall for this hoax.,1642,unrelated
Nun 'has surprise baby' after complaining of stomach pains,220,unrelated
