Headline,Body ID,Stance
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',725,unrelated
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",1458,unrelated
Brian Williams Insists NBC News Meteorologist Did Not Pee in the Snow While on Air,1926,disagree
"Despite ceasefire announcement, new Boko Haram attacks reported",1906,unrelated
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,1148,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,305,unrelated
‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,2470,discuss
Durex is not confirming or denying rumors of a “pumpkin spice” condom,2297,unrelated
Video messaging service verifies timing of CNN audio recording,968,unrelated
Everyone chill! Banksy has NOT been arrested,1036,discuss
Jose Canseco Accidentally Shot Himself in the Hand,1154,discuss
ISIS Claims To Have Captured US Airdrop Weapons,2116,unrelated
Texas City plumber's truck ends up in Syrian war,195,unrelated
Apple in talks to become launch partner for cable-free HBO Now service,477,unrelated
"Apple Targeting March for Apple Watch Launch, Retail Training Begins Next Month",752,discuss
Gateway Pundit,1303,unrelated
Pentagon: Airstrike killed terror leader in Somalia,1835,discuss
There has been a shooting at the War Memorial on Parliament Hill. Unconfirmed reports say a soldier was shot.,2281,agree
Video Purports to Show Beheading of American Journalist,2009,unrelated
Alleged audio of Michael Brown shooting released,472,unrelated
Christian Bale will not play Steve Jobs,591,disagree
If Only A Bird Really Did Poop on Putin,1438,disagree
WHO investigates media reports ISIS fighters contracted Ebola,1644,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',13,unrelated
Batmobile Rumored To Have Been Stolen From Batman V. Superman: Dawn Of Justice Set,280,unrelated
Al Qaida hostage killed in raid,115,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",456,discuss
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,615,unrelated
More American Weapons for ISIS,2223,discuss
Meteorite leaves crater in Nicaraguan capital Managua,1056,disagree
Dog abandoned at Scotland train station with suitcase,530,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",244,agree
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',961,unrelated
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,1478,unrelated
The news of Cesar Millan's death is false,1796,disagree
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,1631,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,2129,unrelated
Hunt for 'cruel' owner who abandoned dog at train station,498,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,1690,discuss
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",983,discuss
WSJ: Apple cut watch health features due to erratic sensors,2528,unrelated
Someone Spraypainted A Penis On A £1.5m Bugatti Veyron And It Went Very Viral,822,discuss
Media Fooled Again? Story Claims 7 of 28 Girls On School Trip Came Home Pregnant,2328,unrelated
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",2114,agree
Mexico prosecutor: Students not in 1st mass graves,220,unrelated
"The rapper, the hacker and the terror travel guide writer. Is one of these British extremists Jihadi John? Three potential Islamic State 'Beatles' emerge as MI5 'zeroes in' on murderer who beheaded U.S. journalist James Foley",1303,unrelated
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,2293,disagree
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,1013,discuss
"ISIS using bombs containing live SCORPIONS in effort to spread panic, in tactic used 2,000 years ago against Romans",922,unrelated
ISIL allegedly kills US journalist in video,2386,discuss
This Guy Paid Off His Parents’ Mortgage For Christmas,2036,agree
CNN Plays Alleged Recording of Michael Brown Shooting,321,unrelated
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,725,agree
Cesar Millan is Not Dead: Dog Whisperer Death Hoax Circulates,2143,disagree
Future Apple Watches could include platinum models - report,1415,discuss
"Source: Pot in NYC may soon net just a ticket, not arrest",1875,unrelated
"Managua explosion not a meteorite, NASA suggests",966,disagree
"Teen Made $72 Million Trading Stocks, Confirms Teen Dominance Worldwide",2367,unrelated
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,804,unrelated
"Pope Francis did not tell boy heaven has room for pets, contrary to report",320,unrelated
Government employee fired after skipping work for 24 years,844,unrelated
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",269,discuss
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1709,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,2296,unrelated
US Marine survives headshot in Afghanistan,1734,agree
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,381,unrelated
Kim Jong-un So Fat He Injured His Ankles,818,unrelated
Isis claims to behead US journalist,2404,discuss
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1574,unrelated
Alleged audio of Michael Brown shooting released,2287,discuss
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,1631,unrelated
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,2213,discuss
"Audio captured at time of Michael Brown shooting, company says",2234,unrelated
Heartwarming video shows son revealing he’s paid off parent’s mortgage as a Christmas gift,1535,agree
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",1506,unrelated
"Is Apple about to launch a totally redesigned, 12-inch MacBook Air?",1362,discuss
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1040,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,621,unrelated
Watch US Marine get shot in HEAD by Taliban sniper - and live to tell tale,1921,unrelated
UPDATE: Internet report of Ebola outbreak in Purdon not true,1289,unrelated
"Unhappy Customer: Comcast Told My Employer About Complaint, Got Me Fired",475,discuss
'There is no limit to their depravity' Islamic State FEED mother her own SON,1120,unrelated
ISIS Getting Ebola,950,unrelated
Who Should Play Steve Jobs Now That Christian Bale Quit?,1299,disagree
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,723,discuss
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,459,unrelated
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",478,unrelated
"HBO streaming service could launch in April for $15 per month, work on Apple TV",727,discuss
Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,2403,unrelated
Islamic State reports youngest jihadist 'martyred' in battle,2116,unrelated
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,266,discuss
Vogue's new digs are reportedly swarming with rats,2498,agree
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,564,unrelated
Kim Jong-Un 'in hospital with two fractured ankles' after ballooning to around 20 stone and going on numerous 'meet the people' walkabout PR stunts,2501,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",2132,disagree
This Dog Was Left At A Railway Station With A Suitcase Of His Belongings After He Was Sold On Gumtree,1198,agree
Durex on Rumored ‘Pumpkin Spice’ Condom: No Comment,2269,unrelated
Anyone for dog meat soup? Kim Jong-Un considers opening restaurant in Scotland selling North Korean delicacies,1312,unrelated
US officials: Video shows American's execution,2450,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",1042,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',1267,discuss
Video shows ISIL beheading of photojournalist James Foley,1361,discuss
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",267,unrelated
Amazon plans ad-supported video streaming service - NY post,1323,discuss
ISIS Militant “Jihadi John” Identified As Young West Londoner,2476,unrelated
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,296,unrelated
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,2523,unrelated
"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",1547,unrelated
Rats are still running around at Vogue,1020,unrelated
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,1458,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,2070,unrelated
Saudi Arabia Cleric Issues Fatwa Against Building Snowmen,1950,unrelated
"SEE IT: ISIS militants caught trying to cross border into Texas, Congressman claims",1185,discuss
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",365,unrelated
MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,2252,unrelated
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,2147,unrelated
Mexican cartel leader kills self; bodies in grave not missing students,1825,unrelated
Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,638,agree
Mystery man slaps shoppers around head for sneezing,2520,unrelated
TBS speeds up Seinfeld a full 7.5 percent - here is the proof,298,unrelated
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,2234,agree
Report: HBO Now coming to Apple TV next month,516,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,887,unrelated
"No, there aren’t any Ebola cases in Iraq",1689,discuss
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",296,discuss
Airport worker strips naked at security scanner in protest against guards,2187,unrelated
Michael Phelps’ girlfriend Taylor Lianne Chandler reveals she was raised as a boy,190,unrelated
Cold Turkey,2192,unrelated
Michael Phelps' girlfriend was born male but did not tell swimmer about her past,2317,unrelated
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,2155,discuss
ISIS Seemingly Beheaded American Journalist James Wright Foley,1569,unrelated
ISIS fighters seize weapons airdrop meant for Kurds,2200,unrelated
Watch: US Marine saved by helmet after being shot by Taliban sniper,2267,agree
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,1933,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,2240,agree
WHO ‘probing’ whether ISIS fighters got Ebola,1938,unrelated
Jihadi John ‘identified as British man from West London’,882,discuss
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,26,unrelated
An accidental delivery of arms to the Islamic State and the problem with airdrops,2116,discuss
The news of Cesar Millan's death is false,520,unrelated
ISIS Beheads American Journalist James Foley in Video Message to U.S.,1009,unrelated
Questions raised over Nicaragua 'meteorite',1844,unrelated
Dog found abandoned at Scottish train station with suitcase of belongings,54,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,520,unrelated
Daash Ebola transferred to Mosul {Google Translate],2025,discuss
'Sex attacker' has penis cut off with a cleaver in India,1422,unrelated
Islamic State reports youngest jihadist 'martyred' in battle,2223,unrelated
Sugarhill Gang's Big Bank Hank Dead At 57,754,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,880,discuss
Christian Bale won't play Steve Jobs,852,disagree
Google to Buy Redwood City Offices for $585M,1808,unrelated
Media outlets identify 'Jihadi John',961,unrelated
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,1806,agree
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',1948,unrelated
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,2162,discuss
Nigeria Boko Haram blamed for raids despite truce claim,840,discuss
"No, Saudi TV Did Not Blur Out Images of Michelle Obama",511,unrelated
Nicaragua asks U.S. for help investigating meteorite crater,1731,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',499,unrelated
